ID,LIMIT_BAL,GENDER,EDUCATION,MARRIAGE,AGE,PAY_HISTORY,BILL_AMT,PAY_AMT,default
1777,50000,MALE,1,2,30,-1,4203.166667,4388.166667,0
1778,300000,MALE,1,2,31,-1,12307.66667,12390.83333,0
1779,300000,FEMALE,1,1,36,-1,851,505.6666667,0
1780,140000,FEMALE,1,1,34,-1,3472.833333,3472.833333,0
1781,100000,FEMALE,2,2,27,3,98573.5,2441.666667,1
1782,150000,FEMALE,3,1,24,-2,3832.333333,2753.166667,1
1783,250000,FEMALE,3,1,49,-2,368.6666667,263.3333333,1
1784,170000,MALE,2,2,33,-1,1238.333333,966.1666667,0
1785,120000,FEMALE,1,2,27,-1,1026,1026,0
1786,500000,MALE,1,1,56,-1,46733.66667,46908.66667,0
1787,60000,FEMALE,2,2,31,-1,13808,15656.83333,0
1788,160000,FEMALE,2,2,40,-1,632.1666667,688.6666667,0
1789,500000,FEMALE,1,2,40,-1,5577,4812.5,0
1790,170000,FEMALE,5,1,37,-1,4037.666667,4243.333333,0
1791,340000,FEMALE,2,2,27,-1,8920.666667,7388,0
1792,240000,MALE,1,1,38,-1,8512.333333,7714.666667,0
1793,400000,FEMALE,2,1,39,-1,58393.83333,49102.66667,0
1794,430000,FEMALE,2,1,42,2,301295.6667,9666.666667,1
1795,160000,MALE,1,2,27,-1,8682.333333,7604.833333,0
1796,20000,FEMALE,3,2,29,-1,1291.833333,1084.166667,0
1797,180000,MALE,1,1,35,-1,603.1666667,1477.666667,0
1798,360000,MALE,1,1,48,-1,2404.5,1760.666667,0
1799,270000,MALE,1,2,33,-1,12540.83333,10986.33333,0
1800,350000,FEMALE,1,1,50,-1,21328.5,15845.16667,0
1801,380000,MALE,1,1,37,-1,3819.666667,1368.166667,0
1802,170000,FEMALE,2,2,50,-1,3214,1535.333333,0
1803,170000,FEMALE,3,1,42,-1,460,5916.333333,0
1804,60000,FEMALE,2,1,48,-1,5210,4301.833333,0
1805,180000,FEMALE,1,2,27,-1,6028.5,6912.5,0
1806,70000,FEMALE,2,2,36,2,2773.833333,1340.666667,1
1807,20000,FEMALE,2,2,23,3,19960.66667,1268.833333,1
1808,170000,FEMALE,2,1,42,-1,710.8333333,844.1666667,0
1809,210000,MALE,1,1,46,-1,23012.5,24276.33333,0
1810,240000,FEMALE,2,1,40,-1,5568.333333,5254.666667,0
1811,180000,MALE,2,1,44,-1,1110,1110,0
1812,340000,MALE,1,1,37,-1,10444.66667,11305.83333,0
1813,180000,FEMALE,1,1,43,-1,10118,13669.66667,0
1814,260000,FEMALE,2,1,53,2,133716.3333,8109.333333,1
1815,110000,FEMALE,1,1,46,-1,5244.333333,5292.333333,0
1816,50000,FEMALE,1,2,25,2,28668.16667,1166.666667,1
1817,130000,FEMALE,2,2,29,2,125924.1667,3680,1
1818,120000,MALE,2,1,58,-1,396,396,0
1819,50000,MALE,2,1,36,7,2400,0,1
1820,350000,FEMALE,2,1,38,-1,9785.666667,9510.666667,0
1821,40000,MALE,2,2,26,2,14713.66667,2141.666667,1
1822,190000,MALE,1,1,55,-1,4090,3306,0
1823,80000,FEMALE,3,2,47,-1,107238.1667,10389.66667,0
1824,160000,FEMALE,2,1,43,-1,3853,3002.666667,0
1825,350000,FEMALE,2,1,38,-1,4838,5103.166667,0
1826,460000,FEMALE,1,1,54,-1,36442,38097.16667,0
1827,130000,FEMALE,2,1,45,-1,1013.333333,2496.666667,0
1828,20000,FEMALE,3,2,28,3,21854.83333,833.3333333,1
1829,100000,FEMALE,2,1,60,-1,148.5,172.5,0
1830,400000,FEMALE,1,2,33,-1,2975,6806.666667,0
1831,120000,MALE,3,2,37,2,118987,3933.333333,1
1832,130000,MALE,1,1,39,-1,966.1666667,966.1666667,0
1833,140000,MALE,3,2,33,-1,2390.333333,2565.166667,0
1834,330000,FEMALE,3,2,31,-1,8449.666667,8139.166667,0
1835,160000,FEMALE,2,2,30,-1,5797.5,5883.5,0
1836,380000,MALE,1,1,36,-1,27447.83333,23248.66667,0
1837,240000,MALE,1,1,38,-1,115,115,0
1838,150000,FEMALE,2,2,42,-1,12840.33333,12373.66667,0
1839,140000,MALE,1,2,34,2,130444.6667,4868.833333,1
1840,50000,FEMALE,2,2,30,-1,1855,1249.666667,0
1841,280000,FEMALE,1,2,62,2,2500,0,1
1842,270000,FEMALE,1,1,50,-1,4625.166667,4780.666667,0
1843,400000,MALE,2,1,40,2,386530.1667,7500.666667,1
1844,50000,FEMALE,2,1,53,-1,5857.166667,4817.666667,0
1845,250000,MALE,1,2,29,-1,1547,1737,0
1846,500000,FEMALE,1,2,51,-1,7130.333333,7151.166667,0
1847,290000,FEMALE,1,2,30,-1,203.8333333,110.5,0
1848,50000,MALE,2,2,30,-2,100,33.33333333,1
1849,80000,FEMALE,1,2,24,-1,623.1666667,623.1666667,0
1850,120000,MALE,3,1,54,-1,421.3333333,210.6666667,0
1851,20000,FEMALE,1,2,22,-1,3487.5,4681.333333,0
1852,240000,FEMALE,1,2,30,-1,5406,5323.666667,0
1853,20000,MALE,2,1,56,2,18686.33333,692.5,1
1854,240000,FEMALE,2,1,48,-2,358.3333333,661.5,1
1855,260000,FEMALE,2,2,28,-1,8833.333333,10500,0
1856,180000,FEMALE,2,2,25,-1,3697.666667,6427.833333,0
1857,350000,FEMALE,3,1,50,-1,14538.66667,8738.5,0
1858,500000,FEMALE,1,1,38,-1,755,755,0
1859,180000,FEMALE,1,2,28,-1,85294,25559.33333,0
1860,20000,MALE,3,2,51,-2,10348.16667,6.333333333,1
1861,180000,FEMALE,1,2,29,-1,16429.16667,16344.16667,0
1862,210000,FEMALE,2,1,28,-2,1585.5,1807.833333,1
1863,80000,FEMALE,2,1,36,-1,3478.666667,3090.333333,0
1864,230000,MALE,2,1,39,-1,326,325.6666667,0
1865,350000,FEMALE,1,2,39,-1,5582,5630.166667,0
1866,180000,FEMALE,2,1,34,2,146319.5,5983.333333,1
1867,200000,FEMALE,1,1,64,-1,11175.33333,11175.33333,0
1868,300000,FEMALE,1,2,34,-2,1250,0,1
1869,210000,MALE,1,2,32,-1,2000.666667,1082.666667,0
1870,360000,MALE,2,1,36,-1,16720.16667,17089.16667,0
1871,300000,MALE,2,1,36,2,56878,1966.666667,1
1872,400000,FEMALE,2,1,46,-1,71288.16667,72530,0
1873,180000,FEMALE,1,2,27,-1,8341.833333,8541,0
1874,340000,FEMALE,2,1,36,-1,178.3333333,3076,0
1875,260000,FEMALE,2,1,40,-1,781.6666667,1370.166667,0
1876,350000,MALE,1,1,42,-1,1972.833333,1794.166667,0
1877,410000,MALE,1,1,37,-1,4152.333333,3398.833333,0
1878,380000,FEMALE,2,1,51,-1,321.1666667,643.5,0
1879,20000,MALE,2,2,23,5,2100,0,1
1880,360000,FEMALE,2,2,53,-1,1581.5,739.6666667,0
1881,400000,MALE,1,1,41,-1,1881.5,3962.333333,0
1882,200000,MALE,1,2,36,-1,629,743.3333333,0
1883,360000,FEMALE,1,2,26,-2,6620.166667,5251.333333,1
1884,180000,MALE,2,2,26,-1,531.8333333,647.1666667,0
1885,150000,MALE,1,2,32,-1,4408.666667,4287.5,0
1886,210000,FEMALE,3,1,52,-1,59933,53914.83333,0
1887,30000,FEMALE,2,2,22,-1,1180.166667,1302.5,0
1888,50000,FEMALE,1,2,22,2,46887.16667,1733.333333,1
1889,200000,FEMALE,1,2,25,-1,33193,17796.66667,0
1890,100000,FEMALE,2,1,41,2,42849.83333,783.3333333,1
1891,30000,FEMALE,3,2,26,2,27949.33333,1070.5,1
1892,200000,FEMALE,1,1,44,-1,13833.33333,15616.66667,0
1893,120000,FEMALE,2,2,27,-1,3826,4666.666667,0
1894,120000,FEMALE,3,2,26,-1,677.3333333,599.5,0
1895,310000,FEMALE,1,2,36,-1,7551.833333,9238.5,0
1896,230000,MALE,1,2,27,-1,3311.833333,2908.5,0
1897,360000,FEMALE,2,1,42,-1,2761.166667,2761.166667,0
1898,150000,MALE,1,1,31,2,139354,4042.666667,1
1899,500000,MALE,1,1,69,-1,2158.5,2300.666667,0
1900,360000,FEMALE,2,1,27,-1,7926,9932.166667,0
1901,140000,MALE,3,1,54,-1,1469.333333,1602.166667,0
1902,50000,FEMALE,3,1,32,2,47446.66667,1814.166667,1
1903,10000,MALE,2,2,23,7,2400,0,1
1904,50000,MALE,2,1,32,2,15525.16667,833.3333333,1
1905,180000,MALE,1,2,31,-1,911,916.3333333,0
1906,90000,MALE,1,2,27,-1,2843.166667,3271.166667,0
1907,40000,FEMALE,2,2,23,2,34835,1308.333333,1
1908,320000,MALE,1,1,48,2,217237,8266.666667,1
1909,170000,MALE,1,1,36,-1,2000,2015,0
1910,200000,MALE,2,1,57,-1,390,325,0
1911,300000,FEMALE,1,2,30,-1,4234.166667,3596.833333,0
1912,80000,MALE,2,1,32,-1,2662.5,3461.666667,0
1913,260000,FEMALE,2,2,35,-1,1933.333333,9933.333333,0
1914,200000,MALE,2,1,36,-1,280,280,0
1915,360000,MALE,1,1,56,-1,1622,1439.666667,0
1916,30000,MALE,2,3,43,2,16704.66667,1000,1
1917,390000,MALE,1,1,41,2,173940.6667,5383.166667,1
1918,360000,MALE,2,2,37,-1,-235,916.6666667,0
1919,30000,MALE,3,1,31,-1,325,260,0
1920,80000,MALE,1,2,26,2,63711.33333,2533.333333,1
1921,480000,FEMALE,2,1,37,-1,37051.16667,34245,0
1922,200000,MALE,1,2,32,-1,34284.83333,23173.5,0
1923,140000,MALE,2,2,36,2,46743.33333,1566.666667,1
1924,80000,FEMALE,1,2,39,-1,2033,2266.833333,0
1925,290000,FEMALE,1,1,45,-1,794,683.3333333,0
1926,460000,MALE,1,1,44,-1,57084.5,63255.66667,0
1927,160000,FEMALE,2,2,36,-1,5067,6484.833333,0
1928,60000,MALE,1,1,60,-1,861.5,861.5,0
1929,300000,FEMALE,1,1,39,-1,408.5,219.8333333,0
1930,320000,MALE,1,1,46,2,326842.6667,6827.5,1
1931,220000,FEMALE,1,2,25,-1,830.8333333,2056.333333,0
1932,40000,FEMALE,2,2,26,2,9387.833333,1350,1
1933,110000,FEMALE,1,2,29,-1,341,393.6666667,0
1934,180000,FEMALE,1,2,28,-1,12595.33333,8075,0
1935,200000,MALE,1,1,53,-1,1925.5,3137.333333,0
1936,50000,FEMALE,1,2,27,2,35166,1483.333333,1
1937,120000,FEMALE,1,1,50,-1,2823.333333,2860,0
1938,10000,FEMALE,2,2,23,2,3864.5,166.6666667,1
1939,20000,MALE,3,1,36,3,22750.16667,0,1
1940,230000,MALE,1,2,42,-2,380,380,1
1941,500000,MALE,1,2,29,-1,18870.83333,20264.83333,0
1942,140000,FEMALE,1,2,31,-1,746.8333333,660.3333333,0
1943,310000,FEMALE,3,2,36,-1,3659.333333,3377.166667,0
1944,320000,MALE,1,1,40,-1,430,430,0
1945,30000,MALE,2,2,35,2,14048.83333,555.1666667,1
1946,130000,MALE,1,2,27,-1,339,339,0
1947,500000,FEMALE,2,1,66,-1,56142.5,55522.83333,0
1948,350000,FEMALE,2,1,38,-1,5061.833333,5309.333333,0
1949,320000,MALE,1,2,34,-1,2974.666667,3370,0
1950,500000,FEMALE,1,1,56,-1,10573.66667,11262,0
1951,90000,MALE,2,2,30,-1,2618,2255,0
1952,60000,MALE,2,2,37,-1,-94.33333333,491.6666667,0
1953,200000,FEMALE,1,2,30,-1,24420.83333,23810.83333,0
1954,180000,FEMALE,3,1,41,-1,6644.5,6281.333333,0
1955,200000,MALE,1,1,30,2,2500,0,1
1956,20000,MALE,2,2,40,3,19533.5,11.66666667,1
1957,70000,FEMALE,3,1,30,2,58824.5,2416.666667,1
1958,50000,FEMALE,1,2,23,-1,4205,3572.166667,0
1959,300000,MALE,3,1,37,-1,3332.833333,2707.333333,0
1960,40000,MALE,3,2,43,7,2400,0,1
1961,260000,MALE,1,2,29,2,2497,0,1
1962,100000,FEMALE,1,1,58,2,30412.33333,2500,1
1963,160000,FEMALE,1,2,31,-1,1599.833333,1783.666667,0
1964,50000,FEMALE,1,2,28,-1,1286.833333,977,0
1965,200000,FEMALE,1,1,32,-1,2697,2565,0
1966,240000,FEMALE,1,2,30,-1,1558,1790.166667,0
1967,30000,FEMALE,2,2,25,2,25570.66667,1216.666667,1
1968,10000,FEMALE,2,2,22,2,8115.666667,156,1
1969,240000,FEMALE,2,1,35,2,34265,1233.333333,1
1970,180000,MALE,2,1,49,-1,11169.33333,6701,0
1971,200000,FEMALE,1,2,39,-1,17060.66667,17382,0
1972,100000,MALE,1,2,26,-1,1386.5,1292,0
1973,420000,FEMALE,1,1,29,-1,3473.666667,3046,0
1974,200000,MALE,2,2,31,-1,3771.166667,2804.5,0
1975,200000,FEMALE,2,1,43,-1,2148.833333,2405.166667,0
1976,180000,FEMALE,2,2,44,-1,7293.5,7252.166667,0
1977,120000,FEMALE,2,1,37,-1,1256.333333,1289.5,0
1978,230000,MALE,1,1,37,-1,11748,11347,0
1979,180000,FEMALE,1,2,30,-1,1651.666667,1697.5,0
1980,360000,MALE,1,2,30,-1,7910.5,3703.666667,0
1981,400000,FEMALE,1,2,27,-1,5316.5,10035.33333,0
1982,50000,FEMALE,2,1,30,-1,2859.166667,2937,0
1983,360000,FEMALE,1,2,36,-1,1541.833333,1553.333333,0
1984,110000,FEMALE,1,1,31,-1,10653,10986.33333,0
1985,100000,FEMALE,2,2,34,-1,555,1369.333333,0
1986,200000,FEMALE,1,2,32,-1,12677.33333,11253.5,0
1987,220000,MALE,3,1,42,-1,1564.5,2125.333333,0
1988,200000,MALE,1,2,32,-1,396,396,0
1989,100000,MALE,1,2,39,-1,1289.833333,1109.666667,0
1990,40000,FEMALE,3,1,55,7,2400,0,1
1991,230000,FEMALE,3,1,44,-1,2668.666667,2932.5,0
1992,210000,MALE,2,1,29,-1,2521.833333,3880.5,0
1993,160000,FEMALE,2,1,38,-1,316,316,0
1994,400000,MALE,3,2,35,-1,187.5,383.5,0
1995,90000,MALE,3,1,31,5,74883.16667,4666.666667,1
1996,220000,MALE,1,1,55,-1,15022,35050.5,0
1997,160000,FEMALE,1,1,38,-1,827,827,0
1998,80000,MALE,3,1,38,-1,3407.5,3593.333333,0
1999,50000,MALE,2,2,45,3,29017.16667,1266.666667,1
2000,500000,FEMALE,1,1,39,-2,15744.16667,17023.16667,1
2001,100000,FEMALE,2,1,42,-1,556.3333333,732,0
2002,20000,MALE,2,2,25,-2,4143.666667,1803.5,1
2003,500000,FEMALE,2,2,38,-1,23399.83333,21340.83333,0
2004,210000,FEMALE,1,2,34,-1,50896.66667,1056.666667,0
2005,300000,FEMALE,1,2,26,-1,1802.5,1729,0
2006,30000,FEMALE,2,2,40,-1,2182.833333,2275.5,0
2007,180000,FEMALE,1,1,37,-1,19192.16667,15752.66667,0
2008,500000,MALE,1,1,44,-1,20771.5,22464.5,0
2009,30000,MALE,2,2,26,2,12942.16667,750,1
2010,200000,MALE,1,2,38,-2,2587.833333,2117.166667,1
2011,90000,FEMALE,2,1,35,-1,12346.83333,11586,0
2012,150000,FEMALE,1,2,28,-1,902.5,753.6666667,0
2013,250000,FEMALE,3,2,29,-1,5857.166667,10542.83333,0
2014,30000,MALE,2,2,24,-1,921.1666667,390,0
2015,80000,MALE,1,1,41,2,82512.5,4166.666667,1
2016,320000,MALE,1,1,40,-1,1142.333333,1148.333333,0
2017,200000,FEMALE,2,2,36,2,78754.83333,3100,1
2018,20000,MALE,2,1,61,2,13860.16667,641,1
2019,50000,FEMALE,1,2,26,-1,5194,4962.5,0
2020,300000,MALE,1,2,29,-1,696,696,0
2021,90000,MALE,6,1,57,-1,97.5,97.5,0
2022,360000,FEMALE,1,1,33,-1,13161.5,14695.5,0
2023,200000,MALE,1,2,60,-1,14973,12865.83333,0
2024,500000,MALE,1,2,43,-1,65186.83333,70405.33333,0
2025,20000,FEMALE,2,1,50,2,701.5,441.5,1
2026,20000,FEMALE,2,2,34,-1,2356.666667,2356.666667,0
2027,260000,MALE,1,2,33,-1,445.3333333,276,0
2028,360000,FEMALE,2,2,25,-1,440.6666667,517.6666667,0
2029,240000,FEMALE,2,1,41,-1,12968.83333,14002,0
2030,170000,MALE,1,2,30,-2,740,740,1
2031,140000,FEMALE,2,1,30,-1,2251.833333,2154.666667,0
2032,70000,FEMALE,2,2,42,2,46495.66667,1666.666667,1
2033,360000,FEMALE,2,2,44,-1,13801.83333,12283.33333,0
2034,50000,MALE,3,2,29,3,1050,0,1
2035,110000,MALE,2,2,29,-1,6188,5221.166667,0
2036,500000,MALE,1,1,45,-1,10360,9892.666667,0
2037,10000,MALE,2,1,50,7,2400,0,1
2038,300000,MALE,1,1,45,-1,3275,2597,0
2039,50000,MALE,1,2,27,2,7061.166667,508.3333333,1
2040,50000,FEMALE,1,1,47,-1,779.6666667,714.6666667,0
2041,330000,MALE,1,2,32,-1,1516.166667,1052.666667,0
2042,140000,MALE,3,1,38,2,129296.3333,7116.666667,1
2043,280000,MALE,3,1,47,-1,3175,3251.333333,0
2044,20000,MALE,2,2,24,4,1650,0,1
2045,80000,FEMALE,3,1,25,-1,1759,1434,0
2046,200000,MALE,1,2,31,-1,20125.16667,21471.16667,0
2047,80000,MALE,2,1,60,2,50818.83333,1816.666667,1
2048,290000,FEMALE,2,2,34,-1,2997.833333,3518.666667,0
2049,390000,MALE,1,2,41,-1,5192.666667,5274.166667,0
2050,300000,FEMALE,2,1,48,-1,902.8333333,829.5,0
2051,400000,FEMALE,2,1,45,-1,17220.5,16762.16667,0
2052,100000,FEMALE,2,2,26,-1,2769.833333,3090.333333,0
2053,100000,MALE,2,1,46,-1,318.3333333,260,0
2054,100000,MALE,1,1,51,2,94693.33333,3866.666667,1
2055,450000,FEMALE,1,2,54,-1,6499.333333,7738.833333,0
2056,450000,FEMALE,1,1,27,-1,1678.833333,1816.333333,0
2057,460000,MALE,1,1,50,-1,21626.5,16658.66667,0
2058,160000,MALE,2,1,52,-1,595,440,0
2059,400000,FEMALE,1,2,30,-1,3727.5,9666.666667,0
2060,440000,FEMALE,2,1,45,2,2169,2036.166667,1
2061,20000,MALE,2,2,26,-1,785,675.1666667,0
2062,320000,MALE,1,2,26,-1,316,316,0
2063,30000,MALE,2,2,25,3,1050,0,1
2064,50000,FEMALE,1,2,31,5,30395.66667,1628.166667,1
2065,140000,MALE,1,2,28,-1,3258.833333,3505.333333,0
2066,20000,MALE,3,1,52,-1,1005.333333,650,0
2067,140000,MALE,1,2,30,-1,908.3333333,616.6666667,0
2068,20000,MALE,2,2,38,-1,800.5,560.1666667,0
2069,420000,MALE,1,1,47,-1,9827.5,8705.333333,0
2070,60000,MALE,2,1,37,3,26159.16667,2333.333333,1
2071,220000,MALE,1,1,48,-2,833.3333333,0,1
2072,110000,FEMALE,2,2,28,2,89876.33333,3350,1
2073,290000,MALE,2,1,33,-1,1442.666667,1499.833333,0
2074,180000,MALE,1,2,28,-1,461.8333333,669.1666667,0
2075,360000,FEMALE,3,1,42,-1,8691.5,8381.166667,0
2076,20000,MALE,3,1,42,-2,2855.166667,2.666666667,1
2077,160000,FEMALE,1,2,31,-1,6928.5,7083,0
2078,240000,MALE,1,1,36,-1,-7.5,374.1666667,0
2079,20000,MALE,2,2,43,-1,505,415,0
2080,240000,FEMALE,2,1,39,2,48170.66667,1833.333333,1
2081,280000,FEMALE,2,2,50,-1,6638.5,9719.166667,0
2082,290000,FEMALE,1,2,29,-1,12691.16667,12737.16667,0
2083,130000,FEMALE,1,2,47,2,21165.66667,1162.666667,1
2084,290000,MALE,1,2,34,-1,1179.333333,1782,0
2085,390000,MALE,1,1,46,-1,28905.83333,28331.66667,0
2086,10000,MALE,3,2,29,6,142,0,1
2087,500000,FEMALE,1,2,27,-1,26728.5,21481,0
2088,30000,FEMALE,2,2,23,2,28961.83333,1000,1
2089,20000,FEMALE,2,1,45,-1,458.3333333,459,0
2090,10000,MALE,2,2,23,2,9890.333333,516.6666667,1
2091,350000,FEMALE,0,2,53,-1,16832.16667,16246,0
2092,170000,MALE,1,2,43,-1,8825.666667,8585.666667,0
2093,170000,FEMALE,3,2,46,-1,1604,1304.666667,0
2094,210000,MALE,2,1,37,-1,75,91.66666667,0
2095,200000,MALE,1,2,33,2,170267.6667,7783.333333,1
2096,330000,FEMALE,1,1,42,-1,3825,3675.666667,0
2097,30000,MALE,2,2,25,2,15539.66667,750,1
2098,280000,MALE,1,1,39,-1,5478.333333,27758.16667,0
2099,280000,MALE,2,1,49,-1,350,415,0
2100,130000,MALE,2,2,32,-1,1496,1496,0
2101,120000,FEMALE,2,2,26,-1,3694,3378.333333,0
2102,400000,FEMALE,1,2,33,-1,20162,26423.33333,0
2103,300000,FEMALE,2,2,39,-1,2622.666667,1740,0
2104,320000,FEMALE,2,1,43,-1,28873.33333,26349.33333,0
2105,280000,FEMALE,3,2,47,-1,25158.33333,22038.33333,0
2106,450000,FEMALE,1,2,39,-1,2315.333333,2671.833333,0
2107,200000,FEMALE,1,1,38,-1,6790.5,7056,0
2108,130000,FEMALE,1,2,30,-1,481,957,0
2109,20000,MALE,2,2,28,2,13674,866.6666667,1
2110,360000,FEMALE,2,2,28,-2,833.3333333,0,1
2111,360000,FEMALE,2,2,28,-1,1058.833333,1105.666667,0
2112,100000,MALE,2,2,34,2,36482.33333,2150,1
2113,260000,FEMALE,1,1,42,-1,26381.66667,29549,0
2114,240000,MALE,1,2,33,-1,25353.5,27683.5,0
2115,80000,FEMALE,3,1,30,2,43760.5,1516.666667,1
2116,200000,MALE,1,1,40,-1,486.6666667,480,0
2117,400000,FEMALE,2,2,44,-1,24221.83333,23508,0
2118,160000,MALE,1,1,58,-1,802.6666667,802.6666667,0
2119,200000,MALE,1,1,44,-1,3123.833333,2860.666667,0
2120,150000,MALE,2,1,38,-1,4450.833333,6177.166667,0
2121,350000,MALE,1,1,62,-1,72309.83333,72179.33333,0
2122,150000,FEMALE,1,2,29,-2,1453.166667,1038.166667,1
2123,160000,FEMALE,2,1,40,-2,5101.833333,8347.166667,1
2124,420000,MALE,1,1,32,-1,14201.5,13016.66667,0
2125,140000,MALE,1,1,41,-1,4587.666667,3833.833333,0
2126,320000,FEMALE,2,2,36,-2,14060,7905.833333,1
2127,20000,MALE,1,2,25,2,10855.66667,5541.666667,1
2128,50000,FEMALE,3,1,43,2,45545.83333,1687.166667,1
2129,200000,FEMALE,2,1,36,-1,8857,10124.83333,0
2130,230000,FEMALE,1,2,29,-1,3333.833333,2672.833333,0
2131,200000,FEMALE,3,1,45,-1,8910.166667,7220.5,0
2132,130000,MALE,3,2,28,-1,937,567.5,0
2133,230000,MALE,1,2,26,-1,5054.166667,5641.666667,0
2134,260000,FEMALE,2,1,45,-1,6128.5,5772.833333,0
2135,120000,FEMALE,1,1,37,-1,840.1666667,756,0
2136,240000,MALE,1,1,39,-1,11371.33333,6513.166667,0
2137,150000,FEMALE,2,1,38,-1,15519.16667,10268.16667,0
2138,210000,FEMALE,2,1,35,-1,1534,1565.166667,0
2139,30000,FEMALE,2,2,24,7,2550,0,1
2140,470000,FEMALE,1,2,27,-1,3610,3272.666667,0
2141,200000,MALE,1,1,34,-1,937,872,0
2142,230000,FEMALE,3,1,37,-1,422.1666667,505.5,0
2143,50000,FEMALE,2,1,29,6,2450,0,1
2144,30000,MALE,2,2,26,2,200,0,1
2145,160000,FEMALE,2,2,43,-1,115.8333333,115.8333333,0
2146,90000,MALE,1,2,30,-1,1354,1358.666667,0
2147,200000,FEMALE,2,1,36,-1,9288.166667,10984,0
2148,240000,FEMALE,1,2,26,-1,161.1666667,161.1666667,0
2149,180000,MALE,3,1,43,-1,5189.833333,6582.666667,0
2150,250000,MALE,1,1,51,2,2487,0,1
2151,160000,FEMALE,1,1,42,-1,2667.333333,2441.833333,0
2152,150000,FEMALE,1,2,24,-1,528.1666667,1814.166667,0
2153,140000,MALE,2,2,25,-1,1088.666667,1960,0
2154,30000,MALE,3,1,55,7,2395,0,1
2155,30000,FEMALE,3,1,58,2,28054.16667,1283.833333,1
2156,200000,MALE,1,1,29,-1,4097.166667,2918.5,0
2157,30000,MALE,2,1,23,2,29430,983.3333333,1
2158,150000,MALE,1,1,41,-1,3625.666667,2496.5,0
2159,300000,FEMALE,2,1,40,-1,1594.833333,1777,0
2160,260000,MALE,1,1,51,-1,942.3333333,1124.833333,0
2161,360000,MALE,2,1,37,-1,101140.5,17417.83333,0
2162,50000,FEMALE,2,1,27,-1,488.3333333,1697,0
2163,30000,MALE,3,1,43,2,22696,950.1666667,1
2164,150000,MALE,1,1,31,-1,3382,7293.5,0
2165,150000,MALE,1,1,46,2,99204.5,20784.33333,1
2166,180000,MALE,2,1,36,2,118384.8333,4166.666667,1
2167,150000,MALE,3,1,37,-1,6672,5455,0
2168,100000,MALE,3,2,35,2,71016.83333,2933.333333,1
2169,130000,MALE,3,1,39,-1,2187.833333,2139.833333,0
2170,360000,MALE,2,1,34,-1,4311,3418.833333,0
2171,220000,MALE,1,2,47,-1,1189.833333,3449.833333,0
2172,420000,MALE,1,2,32,-1,10494.5,10260.16667,0
2173,500000,MALE,1,3,38,-2,253.8333333,0,1
2174,360000,MALE,1,1,35,-1,2554.333333,2649.166667,0
2175,180000,MALE,1,2,36,-1,5897.333333,6014,0
2176,220000,MALE,1,1,45,-1,3762.333333,3256.5,0
2177,50000,MALE,2,1,50,2,21417.83333,1081.833333,1
2178,200000,MALE,1,1,52,-1,2009.666667,1859.666667,0
2179,200000,MALE,3,1,50,-1,17554.83333,17659.66667,0
2180,30000,MALE,3,1,55,7,2395,0,1
2181,160000,FEMALE,2,2,24,-1,739.8333333,263.3333333,0
2182,30000,FEMALE,2,2,24,7,300,0,0
2183,110000,FEMALE,2,2,24,2,110609.1667,3890,1
2184,320000,FEMALE,2,2,28,-1,1476.833333,1497.833333,0
2185,90000,FEMALE,3,1,40,2,86453.83333,3566.666667,1
2186,160000,FEMALE,2,1,29,-1,7104.166667,6887,0
2187,210000,FEMALE,1,2,34,-1,3505.666667,2660.166667,0
2188,180000,FEMALE,2,1,31,-2,507.1666667,805.6666667,1
2189,360000,FEMALE,3,2,27,-1,617.3333333,813.1666667,0
2190,230000,FEMALE,2,1,42,-2,430,430,1
2191,200000,FEMALE,2,1,30,-1,1789.666667,1641.333333,0
2192,430000,FEMALE,2,1,47,-1,1432.333333,2214.666667,0
2193,290000,FEMALE,1,1,34,-1,6804.166667,6302.833333,0
2194,20000,FEMALE,3,2,28,-1,3776.333333,714.1666667,0
2195,300000,FEMALE,1,1,43,-1,4090.833333,511.5,0
2196,30000,FEMALE,2,3,41,2,9595.666667,706.6666667,1
2197,180000,FEMALE,2,2,29,-2,439.8333333,110.1666667,1
2198,240000,FEMALE,3,2,37,-1,1008.333333,1039.333333,0
2199,300000,FEMALE,1,2,35,-1,25000,25044.5,0
2200,220000,FEMALE,2,1,34,-1,767.6666667,791,0
2201,400000,FEMALE,1,1,40,-1,31304.66667,32421.66667,0
2202,50000,FEMALE,3,3,37,2,41233.16667,1400,1
2203,160000,FEMALE,1,1,33,-1,6353.166667,5686,0
2204,380000,FEMALE,1,1,35,-1,21841.66667,30763.33333,0
2205,250000,FEMALE,2,1,31,-1,335.5,335.5,0
2206,360000,FEMALE,2,1,39,-1,884.8333333,970.6666667,0
2207,240000,FEMALE,2,1,42,-1,4690.333333,4465.166667,0
2208,360000,FEMALE,1,1,48,-1,2380,2378.833333,0
2209,60000,FEMALE,1,1,38,-1,455,274.5,0
2210,360000,FEMALE,1,1,30,-1,9334.333333,10805.83333,0
2211,140000,FEMALE,2,2,49,-2,1051.333333,975.1666667,1
2212,350000,FEMALE,1,3,53,-1,15608.33333,9586.333333,0
2213,80000,FEMALE,2,1,57,-1,677,1093.666667,0
2214,60000,FEMALE,3,1,59,-1,5403,5461.333333,0
2215,360000,MALE,2,1,30,2,2083.333333,0,1
